# nad,folinic_acid,coa,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,camp,K_gluta,y_data,y_data_std,y_pr,y_std_pr
0.33,0.0068,0.026,1.5,0.1,9,0.15,0.06,4,0.075,80,1.6618,0.0812,1.696051,0.044115
0.099,0.0204,0.078,1.5,0.1,9,0.15,0.1,4,0.075,80,1.5479,0.0386,1.758365,0.039061
0.033,0.034,0.13,1.5,0.1,9,0.15,0.06,4,0.075,80,1.4678,0.0474,1.659261,0.036905
0.099,0.0204,0.026,1.5,0.1,9,0.15,0.1,4,0.075,80,1.6817,0.0595,1.791819,0.043323
0.099,0.034,0.026,1.5,0.1,9,0.15,0.06,4,0.075,80,1.6249,0.0573,1.775151,0.037648
0.033,0.034,0.078,1.5,0.1,9,0.15,0.02,4,0.075,80,1.4433,0.0261,1.664554,0.032863
0.033,0.0068,0.026,1.5,0.1,9,0.15,0.06,4,0.075,80,1.5382,0.0778,1.688515,0.043944
0.033,0.0068,0.078,1.5,0.1,9,0.15,0.02,4,0.075,80,1.4627,0.0538,1.652409,0.034416
0.033,0.0068,0.026,1.5,0.1,9,0.15,0.02,2,0.075,80,1.0398,0.0136,1.382792,0.133185
0.033,0.0068,0.078,1.5,0.3,9,0.15,0.06,4,0.225,80,1.6724,0.0057,1.631776,0.042206
0.033,0.0068,0.26,1.5,0.1,9,0.15,0.02,4,0.075,80,1.3691,0.0373,1.536553,0.087344
0.099,0.0204,0.078,1.5,0.3,9,0.15,0.02,4,0.225,80,1.7204,0.0281,1.705693,0.041535
0.033,0.0068,0.13,1.5,0.1,9,0.15,0.1,4,0.225,80,1.4517,0.0183,1.627859,0.051245
0.033,0.0204,0.026,1.5,0.5,9,0.15,0.1,4,0.225,80,1.4396,0.0242,1.342305,0.042086
0.033,0.034,0.078,1.5,0.3,9,0.15,0.06,4,0.225,80,1.6744,0.0785,1.661251,0.034992
0.033,0.068,0.078,1.5,0.1,9,0.15,0.02,4,0.225,80,1.3195,0.1469,1.563341,0.050214
0.33,0.0068,0.026,1.5,0.1,9,0.15,0.06,4,0.225,80,1.4571,0.0549,1.625554,0.043907
0.033,0.034,0.078,1.5,0.5,9,0.15,0.06,4,0.225,80,1.2738,0.022,1.349391,0.038601
0.33,0.0068,0.13,1.5,0.1,9,0.15,0.06,4,0.075,80,1.4325,0.1441,1.651395,0.039342
0.033,0.0068,0.13,1.5,1,9,0.15,0.06,4,0.075,80,0.2034,0.0513,0.166933,0.034279
0.033,0.0204,0.026,1.5,0.3,9,0.15,0.2,4,0.225,80,1.6212,0.1404,1.775938,0.03873
0.33,0.0204,0.026,1.5,0.3,9,0.15,0.02,4,0.225,80,1.6816,0.0431,1.652628,0.061967
0.033,0.068,0.026,1.5,0.5,9,0.15,0.06,4,0.225,80,1.366,0.0987,1.353709,0.033148
0.165,0.0068,0.13,1.5,0.1,9,0.15,0.2,4,0.075,80,1.4243,0.0731,1.685531,0.049249
0.33,0.0068,0.13,1.5,0.3,9,0.15,0.06,4,0.075,80,1.7221,0.0925,1.634481,0.038479
0.033,0.068,0.078,1.5,0.3,9,0.15,0.06,4,0.225,80,1.7162,0.0672,1.607273,0.034095
0.099,0.0204,0.026,1.5,1,9,0.15,0.06,4,0.225,80,0.1328,0.0136,0.130764,0.050163
0.099,0.0204,0.078,1.5,1,9,0.15,0.1,4,0.075,80,0.1818,0.0095,0.151471,0.035749
0.099,0.068,0.026,1.5,0.3,9,0.15,0.1,4,0.225,80,1.7348,0.0425,1.718871,0.035745
0.33,0.0204,0.13,1.5,0.1,9,0.15,0.1,4,0.075,80,1.5086,0.0749,1.654608,0.044585
0.33,0.034,0.13,1.5,0.3,9,0.15,0.02,4,0.075,80,1.6369,0.0576,1.741149,0.041277
0.033,0.068,0.026,1.5,0.5,9,0.15,0.1,4,0.225,80,1.401,0.0714,1.37766,0.029953
0.099,0.068,0.026,1.5,0.5,9,0.15,0.06,4,0.225,80,1.4155,0.038,1.406534,0.036002
0.165,0.068,0.026,1.5,0.5,9,0.15,0.02,4,0.225,80,1.4025,0.0304,1.439593,0.053391
0.033,0.0204,0.13,1.5,1,9,0.15,0.1,4,0.075,80,0.2244,0.0403,0.177507,0.03566
0.33,0.0068,0.13,1.5,0.3,9,0.15,0.1,4,0.075,80,1.6845,0.1245,1.596151,0.050425
0.099,0.034,0.026,1.5,0.3,9,0.15,0.2,4,0.225,80,1.6957,0.0943,1.778024,0.04471
0.099,0.068,0.078,1.5,0.3,9,0.15,0.06,4,0.225,80,1.6318,0.0845,1.675481,0.031594
0.165,0.0204,0.026,1.5,0.3,9,0.15,0.2,4,0.225,80,1.6801,0.0411,1.722488,0.045886
0.033,0.068,0.13,1.5,0.1,9,0.15,0.1,4,0.225,80,1.3212,0.0199,1.558501,0.051493
0.033,0.0068,0.078,1.5,1,9,0.15,0.2,4,0.075,80,0.2316,0.0375,0.215008,0.058612
0.033,0.068,0.26,1.5,0.1,9,0.15,0.06,4,0.075,80,1.3073,0.0668,1.42174,0.080354
0.099,0.0204,0.13,1.5,0.5,9,0.15,0.2,4,0.075,80,1.4261,0.0678,1.401699,0.065346
0.099,0.0204,0.13,1.5,1,9,0.15,0.1,4,0.075,80,0.2683,0.0651,0.175524,0.034401
0.165,0.068,0.026,1.5,0.5,9,0.15,0.1,4,0.225,80,1.453,0.0055,1.420964,0.035926
0.33,0.0204,0.078,1.5,0.3,9,0.15,0.2,4,0.075,80,1.5429,0.0085,1.589118,0.067451
0.165,0.0068,0.078,1.5,1,9,0.15,0.2,4,0.075,80,0.1815,0.0288,0.189575,0.042523
0.099,0.068,0.026,1.5,1,9,0.15,0.06,4,0.225,80,0.107,0.0188,0.229562,0.052193
0.33,0.068,0.078,1.5,0.5,9,0.15,0.06,4,0.075,80,1.5416,0.0689,1.461871,0.056479
0.165,0.068,0.13,1.5,0.1,9,0.15,0.2,4,0.075,80,1.4936,0.0416,1.670872,0.067927
0.033,0.068,0.13,1.5,1,9,0.15,0.1,4,0.075,80,0.3051,0.067,0.250946,0.053077
0.165,0.0204,0.078,1.5,1,9,0.15,0.2,4,0.075,80,0.242,0.0619,0.187025,0.043588
0.165,0.068,0.13,1.5,1,9,0.15,0.1,4,0.075,80,0.2494,0.074,0.24185,0.044831
0.33,0.034,0.026,1.5,1,9,0.15,0.2,4,0.075,80,0.1997,0.0495,0.187845,0.04827
0.33,0.0204,0.078,1.5,1,9,0.15,0.2,4,0.075,80,0.2546,0.0374,0.189798,0.05361
0.165,0.068,0.078,1.5,1,9,0.15,0.2,4,0.075,80,0.2989,0.0178,0.244399,0.043588
0.033,0.0204,0.026,1.5,0.1,9,0.45,0.02,4,0.225,80,1.784,0.0049,1.999501,0.029156
0.033,0.0068,0.026,1.5,0.3,9,0.45,0.02,4,0.225,80,1.9535,0.0245,1.868554,0.04236
0.033,0.034,0.078,1.5,0.1,9,0.45,0.02,4,0.225,80,1.8142,0.0941,1.987353,0.033616
0.099,0.0068,0.026,1.5,0.3,9,0.45,0.06,4,0.225,80,2.0439,0.0611,1.948418,0.029947
0.033,0.034,0.13,1.5,0.1,9,0.45,0.06,4,0.075,80,1.782,0.0448,2.019594,0.031606
0.099,0.0068,0.13,1.5,0.1,9,0.45,0.1,4,0.075,80,1.8728,0.0447,2.085071,0.036991
0.165,0.0068,0.13,1.5,0.3,9,0.45,0.02,4,0.075,80,1.9177,0.0666,2.018767,0.032293
0.033,0.034,0.026,1.5,0.3,9,0.45,0.06,4,0.225,80,1.9658,0.0304,1.95247,0.038878
0.165,0.0204,0.078,1.5,0.3,9,0.45,0.06,4,0.075,80,2.0227,0.1045,2.073838,0.028727
0.033,0.0204,0.078,1.5,0.5,9,0.45,0.1,4,0.075,80,1.7019,0.0357,1.56254,0.039656
0.033,0.0068,0.026,1.5,1,9,0.45,0.1,4,0.075,80,0.1707,0.0291,0.204091,0.037088
0.033,0.0068,0.078,1.5,1,9,0.45,0.06,4,0.075,80,0.2547,0.046,0.208186,0.035989
0.033,0.034,0.078,1.5,0.5,9,0.45,0.1,4,0.075,80,1.741,0.019,1.583489,0.043813
0.033,0.034,0.13,1.5,0.5,9,0.45,0.06,4,0.075,80,1.7868,0.0654,1.572554,0.055689
0.165,0.0204,0.13,1.5,0.3,9,0.45,0.06,4,0.075,80,2.1257,0.112,2.058589,0.022479
0.099,0.0204,0.078,1.5,0.1,9,0.45,0.2,4,0.075,80,2.1255,0.1903,2.183093,0.042839
0.033,0.0204,0.078,1.5,0.3,9,0.45,0.2,4,0.075,80,2.1818,0.1187,2.059883,0.035851
0.33,0.0068,0.026,1.5,0.5,9,0.45,0.06,4,0.075,80,1.7376,0.0827,1.529522,0.052512
0.165,0.0068,0.026,1.5,1,9,0.45,0.06,4,0.075,80,0.1723,0.0358,0.204317,0.031177
0.165,0.068,0.026,1.5,0.1,9,0.45,0.02,4,0.225,80,2.1308,0.2101,2.051786,0.050573
0.099,0.0204,0.078,1.5,1,9,0.45,0.02,4,0.075,80,0.2877,0.0267,0.245796,0.035585
0.33,0.0068,0.13,1.5,0.1,9,0.45,0.06,4,0.075,80,2.1271,0.1347,2.039736,0.032343
0.033,0.068,0.13,1.5,0.3,9,0.45,0.06,4,0.075,80,2.0471,0.0459,1.884933,0.042123
0.099,0.068,0.13,1.5,0.3,9,0.45,0.02,4,0.075,80,2.1244,0.0234,1.965221,0.053646
0.033,0.034,0.078,1.5,1,9,0.45,0.06,4,0.075,80,0.2933,0.0642,0.235299,0.0402
0.033,0.0204,0.13,1.5,0.3,9,0.45,0.2,4,0.075,80,2.0054,0.0225,1.984757,0.040254
0.033,0.0068,0.026,1.5,1,9,0.45,0.2,4,0.075,80,0.1471,0.0018,0.272021,0.06972
0.099,0.034,0.026,1.5,0.5,9,0.45,0.2,4,0.075,80,1.7774,0.074,1.64791,0.049311
0.33,0.034,0.078,1.5,0.3,9,0.45,0.06,4,0.075,80,2.1546,0.166,2.032034,0.039636
0.099,0.0204,0.078,1.5,0.5,9,0.45,0.2,4,0.075,80,1.8186,0.0868,1.608458,0.053053
0.033,0.034,0.078,1.5,1,9,0.45,0.1,4,0.075,80,0.333,0.0469,0.233068,0.044603
0.165,0.034,0.026,1.5,1,9,0.45,0.1,4,0.075,80,0.1928,0.0197,0.231315,0.04229
0.099,0.068,0.026,1.5,0.5,9,0.45,0.2,4,0.075,80,1.6669,0.0481,1.625193,0.054083
0.33,0.068,0.078,1.5,0.3,9,0.45,0.06,4,0.075,80,2.104,0.0971,2.048223,0.050189
0.33,0.068,0.026,1.5,0.1,9,0.45,0.2,4,0.075,80,2.0175,0.0491,2.101537,0.068792
0.033,0.068,0.026,1.5,1,9,0.45,0.2,4,0.075,80,0.2745,0.0128,0.344781,0.063764
0.033,0.0068,0.026,1.5,0.5,9,0.75,0.02,4,0.075,80,1.459,0.0455,1.597492,0.061266
0.165,0.0068,0.026,1.5,0.3,9,0.75,0.02,4,0.075,80,2.2497,0.0517,2.176432,0.035279
0.099,0.0204,0.078,1.5,0.1,9,0.75,0.02,4,0.075,80,2.3741,0.0307,2.438628,0.033906
0.033,0.0068,0.026,1.5,0.5,9,0.75,0.06,4,0.075,80,1.6824,0.0326,1.621615,0.054573
0.165,0.034,0.026,1.5,0.1,9,0.75,0.02,4,0.075,80,2.3389,0.0504,2.488408,0.034009
0.099,0.0068,0.078,1.5,0.1,9,0.75,0.1,4,0.075,80,2.313,0.0542,2.457479,0.035736
0.099,0.0204,0.026,1.5,0.3,9,0.75,0.1,4,0.075,80,2.2537,0.0465,2.231044,0.03882
0.165,0.0068,0.026,1.5,0.3,9,0.75,0.1,4,0.075,80,2.199,0.027,2.212793,0.047294
0.099,0.034,0.026,1.5,0.3,9,0.75,0.1,4,0.075,80,2.0771,0.1773,2.245743,0.037329
0.165,0.0204,0.078,1.5,0.1,9,0.75,0.1,4,0.075,80,1.9267,0.347,2.513824,0.026003
0.033,0.034,0.026,1.5,0.1,9,0.75,0.2,4,0.075,80,2.3158,0.0597,2.500914,0.043052
0.33,0.0068,0.026,1.5,0.1,9,0.75,0.1,4,0.075,80,2.3832,0.0202,2.397029,0.053583
0.165,0.068,0.026,1.5,0.1,9,0.75,0.06,4,0.075,80,2.2781,0.1114,2.40785,0.039749
0.099,0.068,0.078,1.5,0.3,9,0.75,0.02,4,0.075,80,2.1636,0.0423,2.146913,0.06318
0.165,0.068,0.078,1.5,0.1,9,0.75,0.06,4,0.075,80,2.1594,0.0519,2.386523,0.036993
0.165,0.068,0.026,1.5,0.3,9,0.75,0.1,4,0.075,80,2.195,0.0547,2.214144,0.042978
0.165,0.068,0.078,1.5,0.1,9,0.75,0.1,4,0.075,80,2.1443,0.0741,2.399052,0.039374
0.099,0.068,0.026,1.5,0.3,9,0.75,0.2,4,0.075,80,2.3068,0.0462,2.169818,0.060989
0.165,0.0068,0.026,1.5,0.1,9,1.5,0.02,4,0.075,80,2.4398,0.1784,2.500085,0.040966
0.099,0.0204,0.026,1.5,0.1,9,1.5,0.02,4,0.075,80,2.2955,0.3751,2.52898,0.036338
0.099,0.0068,0.078,1.5,0.1,9,1.5,0.02,4,0.075,80,2.3221,0.1179,2.469891,0.037903
0.033,0.034,0.026,1.5,0.1,9,1.5,0.02,4,0.075,80,2.4297,0.1016,2.518524,0.051904
0.033,0.0204,0.026,1.5,0.1,9,1.5,0.02,4,0.225,80,2.3002,0.1086,2.378128,0.045651
0.099,0.0204,0.026,1.5,0.1,9,1.5,0.06,4,0.075,80,2.3313,0.0895,2.588231,0.036312
0.099,0.0068,0.13,1.5,0.1,9,1.5,0.02,4,0.075,80,2.271,0.0866,2.43834,0.040981
0.033,0.0068,0.13,1.5,0.1,9,1.5,0.06,4,0.075,80,2.2995,0.0746,2.446781,0.05224
0.033,0.0068,0.026,1.5,0.1,9,1.5,0.06,4,0.375,80,2.1761,0.053,2.228117,0.043963
0.033,0.0068,0.13,1.5,0.1,9,1.5,0.02,4,0.225,80,2.2265,0.0753,2.264189,0.048462
0.099,0.0068,0.026,1.5,0.1,9,1.5,0.1,4,0.225,80,2.4729,0.1308,2.425745,0.03711
0.099,0.0204,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,2.4122,0.1813,2.57171,0.034096
0.165,0.0068,0.026,1.5,0.1,9,1.5,0.06,4,0.225,80,2.3263,0.1193,2.395541,0.031015
0.099,0.0068,0.13,1.5,0.1,9,1.5,0.02,4,0.225,80,2.2741,0.0601,2.289852,0.033921
0.099,0.0068,0.078,1.5,0.1,9,1.5,0.02,4,0.375,80,2.1917,0.1035,2.163172,0.03951
0.099,0.0204,0.026,1.5,0.1,9,1.5,0.1,4,0.225,80,2.3103,0.13,2.467813,0.029342
0.165,0.034,0.078,1.5,0.1,9,1.5,0.02,4,0.075,80,2.4464,0.1296,2.568965,0.027797
0.099,0.0068,0.026,1.5,0.1,9,1.5,0.1,4,0.375,80,2.196,0.094,2.244269,0.039017
0.099,0.0204,0.078,1.5,0.1,9,1.5,0.02,4,0.375,80,2.128,0.0721,2.20513,0.033678
0.165,0.0068,0.078,1.5,0.1,9,1.5,0.02,4,0.375,80,2.0461,0.0487,2.152322,0.041401
0.165,0.0068,0.026,1.5,0.3,9,1.5,0.1,4,0.075,80,1.9711,0.0225,2.205731,0.054361
0.099,0.0068,0.13,1.5,0.1,9,1.5,0.02,4,0.375,80,2.1163,0.0676,2.109117,0.043584
0.033,0.034,0.026,1.5,0.3,9,1.5,0.1,4,0.075,80,1.9205,0.1032,2.19721,0.037446
0.33,0.0068,0.078,1.5,0.1,9,1.5,0.02,4,0.075,80,2.5425,0.0534,2.462499,0.053869
0.033,0.0068,0.026,1.5,0.3,9,1.5,0.2,4,0.075,80,2.0894,0.1209,2.130748,0.05356
0.165,0.034,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,2.5243,0.0132,2.649136,0.03824
0.165,0.0204,0.078,1.5,0.1,9,1.5,0.1,4,0.075,80,2.4956,0.0918,2.597966,0.034504
0.165,0.0204,0.026,1.5,0.1,9,1.5,0.1,4,0.225,80,2.3081,0.1017,2.45801,0.030631
0.165,0.034,0.13,1.5,0.1,9,1.5,0.02,4,0.075,80,2.4349,0.1198,2.525985,0.033342
0.099,0.034,0.078,1.5,0.1,9,1.5,0.06,4,0.225,80,2.41,0.2206,2.435615,0.02703
0.099,0.0204,0.13,1.5,0.1,9,1.5,0.06,4,0.225,80,2.4811,0.1192,2.350046,0.027974
0.099,0.0204,0.078,1.5,0.3,9,1.5,0.1,4,0.075,80,2.1985,0.1377,2.198088,0.044371
0.099,0.0204,0.13,1.5,0.1,9,1.5,0.02,4,0.375,80,2.2113,0.0505,2.144919,0.04048
0.033,0.034,0.026,1.5,0.1,9,1.5,0.2,4,0.075,80,2.6844,0.1346,2.589444,0.052463
0.33,0.0068,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,2.6628,0.1052,2.530433,0.046287
0.033,0.068,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,2.5993,0.0975,2.515867,0.052871
0.033,0.0068,0.26,1.5,0.1,9,1.5,0.1,4,0.075,80,2.5231,0.0743,2.261112,0.059756
0.165,0.0204,0.078,1.5,0.1,9,1.5,0.1,4,0.225,80,2.5072,0.148,2.410775,0.031656
0.165,0.034,0.026,1.5,0.1,9,1.5,0.06,4,0.375,80,2.589,0.0534,2.28434,0.024383
0.099,0.034,0.078,1.5,0.1,9,1.5,0.06,4,0.375,80,2.4599,0.0219,2.242484,0.030412
0.033,0.0204,0.13,1.5,0.1,9,1.5,0.1,4,0.375,80,2.5348,0.1078,2.169047,0.04833
0.165,0.0068,0.13,1.5,0.3,9,1.5,0.1,4,0.075,80,2.1862,0.305,2.146091,0.054894
0.099,0.0204,0.13,1.5,0.3,9,1.5,0.1,4,0.075,80,2.337,0.0925,2.155197,0.054134
0.165,0.034,0.026,1.5,0.3,9,1.5,0.06,4,0.225,80,1.9396,0.1442,2.140931,0.065358
0.099,0.034,0.026,1.5,0.1,9,1.5,0.2,4,0.075,80,2.9309,0.0401,2.61533,0.051221
0.099,0.0204,0.078,1.5,0.1,9,1.5,0.2,4,0.075,80,2.7213,0.1079,2.546927,0.048602
0.165,0.068,0.078,1.5,0.1,9,1.5,0.02,4,0.075,80,2.7073,0.037,2.53702,0.037595
0.033,0.0068,0.078,1.5,0.1,9,1.5,0.2,4,0.375,80,2.4178,0.0588,2.225534,0.062471
0.33,0.034,0.026,1.5,0.1,9,1.5,0.02,4,0.225,80,2.5078,0.1678,2.385789,0.040121
0.33,0.0204,0.078,1.5,0.1,9,1.5,0.02,4,0.225,80,2.6547,0.0718,2.333182,0.043253
0.099,0.0068,0.078,1.5,0.3,9,1.5,0.2,4,0.075,80,2.4222,0.2419,2.119431,0.054427
0.033,0.0204,0.26,1.5,0.1,9,1.5,0.1,4,0.075,80,2.4718,0.1196,2.258842,0.050783
0.033,0.068,0.13,1.5,0.1,9,1.5,0.06,4,0.075,80,2.7388,0.1263,2.40881,0.071797
0.165,0.0068,0.26,1.5,0.1,9,1.5,0.02,4,0.225,80,2.4087,0.1411,2.125488,0.037132
0.033,0.034,0.26,1.5,0.1,9,1.5,0.06,4,0.075,80,2.5096,0.1332,2.240386,0.060979
0.099,0.034,0.078,1.5,0.1,9,1.5,0.1,4,0.375,80,2.4363,0.1397,2.247132,0.033239
0.165,0.0204,0.078,1.5,0.1,9,1.5,0.2,4,0.075,80,2.8614,0.0296,2.550153,0.048492
0.165,0.0204,0.026,1.5,0.1,9,1.5,0.2,4,0.225,80,2.6728,0.1187,2.467857,0.038979
0.165,0.0068,0.078,1.5,0.1,9,1.5,0.2,4,0.225,80,2.6481,0.1017,2.368386,0.039355
0.33,0.034,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,2.6628,0.0392,2.551606,0.0373
0.33,0.0204,0.078,1.5,0.1,9,1.5,0.1,4,0.075,80,2.7312,0.0608,2.5385,0.037683
0.165,0.068,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,2.5664,0.1846,2.543854,0.031308
0.099,0.0204,0.026,1.5,0.1,9,1.5,0.2,4,0.375,80,2.2815,0.0964,2.309325,0.042745
0.33,0.0204,0.13,1.5,0.1,9,1.5,0.06,4,0.075,80,2.4976,0.0523,2.485085,0.037227
0.033,0.034,0.026,1.5,0.1,9,1.5,0.2,4,0.375,80,2.4545,0.0226,2.33417,0.051607
0.33,0.0068,0.13,1.5,0.1,9,1.5,0.1,4,0.075,80,2.525,0.0346,2.445537,0.046038
0.33,0.034,0.13,1.5,0.1,9,1.5,0.02,4,0.075,80,2.4854,0.159,2.502394,0.040984
0.165,0.0068,0.026,1.5,0.1,9,1.5,0.2,4,0.375,80,2.313,0.3127,2.256092,0.048375
0.165,0.068,0.13,1.5,0.1,9,1.5,0.02,4,0.075,80,2.477,0.1522,2.466346,0.044829
0.33,0.034,0.078,1.5,0.1,9,1.5,0.02,4,0.225,80,2.2414,0.1253,2.359728,0.038495
0.099,0.068,0.078,1.5,0.1,9,1.5,0.06,4,0.225,80,2.4938,0.0461,2.377428,0.030035
0.099,0.0204,0.078,1.5,0.3,9,1.5,0.2,4,0.075,80,2.276,0.0468,2.135442,0.047464
0.165,0.068,0.026,1.5,0.1,9,1.5,0.02,4,0.375,80,2.418,0.0806,2.251463,0.033243
0.33,0.034,0.026,1.5,0.1,9,1.5,0.02,4,0.375,80,2.4593,0.2131,2.196181,0.049821
0.099,0.068,0.026,1.5,0.1,9,1.5,0.06,4,0.375,80,2.2167,0.1845,2.249968,0.033948
0.033,0.068,0.026,1.5,0.1,9,1.5,0.2,4,0.075,80,2.6669,0.0376,2.48809,0.055508
0.33,0.0068,0.026,1.5,0.1,9,1.5,0.2,4,0.075,80,2.8709,0.0353,2.5376,0.059557
0.165,0.034,0.078,1.5,0.1,9,1.5,0.1,4,0.375,80,2.3906,0.1481,2.2193,0.030624
0.165,0.034,0.13,1.5,0.3,9,1.5,0.1,4,0.075,80,2.1308,0.1327,2.185409,0.051834
0.33,0.034,0.13,1.5,0.1,9,1.5,0.06,4,0.075,80,2.4763,0.1862,2.5002,0.034528
0.165,0.068,0.13,1.5,0.1,9,1.5,0.06,4,0.075,80,2.4349,0.0707,2.462818,0.041617
0.099,0.0204,0.078,1.5,0.1,9,1.5,0.2,4,0.375,80,2.2755,0.111,2.219271,0.047607
0.099,0.068,0.078,1.5,0.1,9,1.5,0.1,4,0.225,80,2.4921,0.137,2.365368,0.034244
0.33,0.0204,0.13,1.5,0.1,9,1.5,0.06,4,0.225,80,2.2652,0.2318,2.273021,0.043128
0.165,0.068,0.078,1.5,0.3,9,1.5,0.06,4,0.075,80,1.9594,0.1687,2.214724,0.046599
0.099,0.068,0.026,1.5,0.1,9,1.5,0.1,4,0.375,80,2.2188,0.1807,2.251571,0.037835
0.099,0.068,0.026,1.5,0.1,9,1.5,0.2,4,0.075,80,2.5376,0.2463,2.50102,0.046069
0.33,0.068,0.078,1.5,0.1,9,1.5,0.02,4,0.075,80,2.4614,0.1685,2.512588,0.043014
0.33,0.0068,0.078,1.5,0.1,9,1.5,0.2,4,0.075,80,2.5193,0.2027,2.472929,0.061214
0.33,0.0204,0.26,1.5,0.1,9,1.5,0.02,4,0.075,80,2.3624,0.1219,2.286452,0.051122
0.33,0.0068,0.026,1.5,0.1,9,1.5,0.2,4,0.225,80,2.6835,0.2026,2.351482,0.048777
0.165,0.034,0.026,1.5,0.1,9,1.5,0.2,4,0.375,80,2.293,0.157,2.27157,0.040551
0.099,0.034,0.078,1.5,0.1,9,1.5,0.2,4,0.375,80,2.2616,0.1928,2.217223,0.050307
0.165,0.068,0.026,1.5,0.1,9,1.5,0.1,4,0.375,80,2.3809,0.0938,2.247161,0.036516
0.33,0.068,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,2.4572,0.2651,2.508722,0.036677
0.33,0.0204,0.078,1.5,0.1,9,1.5,0.2,4,0.075,80,2.6027,0.0531,2.480993,0.056637
0.33,0.068,0.026,1.5,0.1,9,1.5,0.06,4,0.225,80,2.2969,0.1084,2.376804,0.042583
0.033,0.068,0.078,1.5,0.1,9,1.5,0.2,4,0.225,80,2.1392,0.1987,2.295489,0.054747
0.33,0.034,0.13,1.5,0.1,9,1.5,0.1,4,0.225,80,2.4856,0.1093,2.258457,0.03594
0.33,0.068,0.13,1.5,0.1,9,1.5,0.06,4,0.075,80,2.5275,0.0938,2.448676,0.037885
0.099,0.068,0.078,1.5,0.1,9,1.5,0.2,4,0.225,80,2.5409,0.119,2.296454,0.045644
0.33,0.068,0.13,1.5,0.1,9,1.5,0.1,4,0.075,80,2.4909,0.1034,2.41247,0.047719
0.165,0.0068,0.026,1.5,0.1,9,0.75,0.02,4,0.075,80,2.2258,0.242,2.430614,0.040679
0.099,0.0204,0.026,1.5,0.1,9,0.75,0.06,4,0.075,80,2.3039,0.1469,2.47084,0.026738
0.165,0.0068,0.078,1.5,0.1,9,0.75,0.02,4,0.075,80,2.4212,0.0426,2.449723,0.040438
0.099,0.0204,0.026,1.5,0.1,9,0.75,0.02,4,0.225,80,2.3568,0.069,2.381313,0.033289
0.033,0.034,0.078,1.5,0.1,9,0.75,0.02,4,0.075,80,2.41,0.1124,2.33818,0.043781
0.033,0.0068,0.078,1.5,0.1,9,0.75,0.06,4,0.225,80,2.269,0.0805,2.31903,0.044165
0.165,0.0068,0.026,1.5,0.1,9,0.75,0.06,4,0.225,80,2.2518,0.0853,2.395279,0.041689
0.033,0.034,0.026,1.5,0.1,9,0.75,0.06,4,0.225,80,2.2451,0.0773,2.353447,0.041182
0.033,0.0068,0.026,1.5,0.1,9,0.75,0.2,4,0.075,80,2.2693,0.2237,2.48876,0.047587
0.165,0.034,0.026,1.5,0.1,9,0.75,0.02,4,0.225,80,2.4431,0.1087,2.430311,0.039388
0.033,0.0068,0.078,1.5,0.1,9,0.75,0.1,4,0.375,80,2.3197,0.0972,2.244422,0.053181
0.165,0.0204,0.026,1.5,0.1,9,0.75,0.06,4,0.375,80,2.3597,0.0697,2.305878,0.041872
0.165,0.0204,0.078,1.5,0.1,9,0.75,0.02,4,0.375,80,2.3285,0.0916,2.274201,0.050093
0.033,0.0204,0.078,1.5,0.1,9,0.75,0.2,4,0.075,80,2.3376,0.0434,2.469117,0.043968
0.099,0.034,0.13,1.5,0.1,9,0.75,0.06,4,0.225,80,2.2652,0.0478,2.349641,0.041392
0.165,0.0204,0.026,1.5,0.1,9,0.75,0.1,4,0.375,80,2.2277,0.1493,2.3135,0.036974
0.099,0.034,0.026,1.5,0.1,9,0.75,0.2,4,0.075,80,2.6532,0.1262,2.538128,0.046978
0.165,0.0068,0.026,1.5,0.1,9,0.75,0.2,4,0.225,80,2.1716,0.5242,2.402552,0.04672
0.099,0.0068,0.078,1.5,0.1,9,0.75,0.2,4,0.225,80,2.2318,0.3808,2.375981,0.046291
0.33,0.0068,0.078,1.5,0.1,9,0.75,0.1,4,0.075,80,2.5519,0.0497,2.404888,0.041253
0.165,0.0204,0.13,1.5,0.1,9,0.75,0.1,4,0.225,80,2.2337,0.0144,2.364975,0.038272
0.165,0.034,0.078,1.5,0.1,9,0.75,0.06,4,0.375,80,2.1755,0.0407,2.27801,0.043745
0.165,0.0204,0.078,1.5,0.1,9,0.75,0.2,4,0.075,80,2.4873,0.0353,2.47212,0.048758
0.33,0.034,0.026,1.5,0.1,9,0.75,0.1,4,0.075,80,2.4969,0.0166,2.485378,0.039454
0.33,0.0068,0.13,1.5,0.1,9,0.75,0.1,4,0.075,80,2.3588,0.0699,2.359823,0.036086
0.033,0.0204,0.078,1.5,0.1,9,0.75,0.2,4,0.375,80,2.2861,0.0222,2.267783,0.050478
0.165,0.0068,0.078,1.5,0.3,9,0.75,0.2,4,0.075,80,1.988,0.1018,2.168925,0.049555
