nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.033,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.45,0.02,4.0,50.0,0.225,40.0,10.0,27008.0,27008.0,22889.0,I20,I22,J2,25635.0,1941.7,1.5108,0.1286,AB
0.033,0.0204,50.0,0.026,10.0,2.0,0.75,0.5,3.0,0.75,0.02,2.0,50.0,0.075,4.0,10.0,17169.0,14516.0,14178.0,J3,J4,J5,15287.7,1337.4,0.8257,0.0886,AB
0.033,0.0204,50.0,0.078,10.0,2.0,1.5,0.5,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,18754.0,19118.0,21757.0,J6,J7,J8,19876.3,1338.1,1.1296,0.0886,AB
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,1.0,9.0,0.45,0.06,4.0,50.0,0.075,40.0,10.0,7417.0,6441.0,6615.0,J9,J12,J15,6824.3,425.1,0.2654,0.0281,AB
0.33,0.0068,50.0,0.026,10.0,2.0,1.5,0.1,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,34388.0,31806.0,29300.0,J10,J13,J16,31831.3,2077.2,1.9211,0.1375,AB
0.033,0.0068,50.0,0.026,10.0,2.0,1.5,1.0,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,6053.0,6183.0,6087.0,J11,J14,J17,6107.7,55.0,0.2179,0.0036,AB
0.033,0.0204,50.0,0.026,10.0,2.0,0.75,0.5,3.0,0.75,0.06,0.4,50.0,0.075,20.0,10.0,18768.0,18284.0,17719.0,J18,J19,J20,18257.0,428.7,1.0223,0.0284,AB
0.099,0.0068,50.0,0.026,10.0,2.0,0.15,0.1,15.0,0.75,0.06,2.0,50.0,0.375,4.0,10.0,13485.0,18890.0,18448.0,J21,J22,J23,16941.0,2450.4,0.9352,0.1622,AB
0.033,0.034,50.0,0.078,10.0,2.0,1.5,1.0,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,6805.0,7713.0,6942.0,K2,K4,K6,7153.3,399.7,0.2872,0.0265,AB
0.165,0.068,50.0,0.13,10.0,2.0,1.5,0.1,9.0,0.45,0.06,4.0,50.0,0.075,40.0,10.0,25559.0,27778.0,28894.0,K3,K5,K7,27410.3,1386.1,1.6284,0.0918,AB
0.033,0.0204,50.0,0.026,10.0,2.0,0.75,0.5,9.0,0.75,0.02,2.0,50.0,0.075,20.0,10.0,12437.0,12613.0,13295.0,K8,K9,K10,12781.7,370.0,0.6598,0.0245,AB
