nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.165,0.0204,50,0.078,10,2,1.5,0.1,9,1.5,0.1,4,50,0.225,80,10,26617,30113,29346,G3,G10,G17,28692,1500.3,2.5072,0.148,plate_AL_9
0.165,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.06,4,50,0.375,80,10,29904,28756,29906,G4,G11,G18,29522,541.6,2.589,0.0534,plate_AL_9
0.099,0.034,50,0.078,10,2,1.5,0.1,9,1.5,0.06,4,50,0.375,80,10,28484,27939,28216,G5,G12,G19,28213,222.5,2.4599,0.0219,plate_AL_9
0.033,0.0204,50,0.13,10,2,1.5,0.1,9,1.5,0.1,4,50,0.375,80,10,30456,28609,27853,G6,G13,G20,28972.7,1093.3,2.5348,0.1078,plate_AL_9
0.165,0.0068,50,0.13,10,2,1.5,0.3,9,1.5,0.1,4,50,0.075,80,10,29492,21991,24832,G7,G14,G21,25438.3,3092.1,2.1862,0.305,plate_AL_9
0.099,0.0204,50,0.13,10,2,1.5,0.3,9,1.5,0.1,4,50,0.075,80,10,26432,28286,26184,G8,G15,G22,26967.3,937.9,2.337,0.0925,plate_AL_9
0.165,0.034,50,0.026,10,2,1.5,0.3,9,1.5,0.06,4,50,0.225,80,10,21422,24913,22479,G9,G16,G23,22938,1461.7,1.9396,0.1442,plate_AL_9
0.099,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,33366,33174,32424,H2,H13,I2,32988,406.4,2.9309,0.0401,plate_AL_9
0.099,0.0204,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,29942,30247,32400,H3,H14,I3,30863,1093.9,2.7213,0.1079,plate_AL_9
0.165,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.02,4,50,0.075,80,10,31079,30882,30203,H4,H15,I4,30721.3,375.2,2.7073,0.037,plate_AL_9
0.033,0.0068,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.375,80,10,28477,27858,27022,H5,H16,I5,27785.7,596.2,2.4178,0.0588,plate_AL_9
0.33,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.02,4,50,0.225,80,10,30815,26649,28631,H6,H17,I6,28698.3,1701.4,2.5078,0.1678,plate_AL_9
0.33,0.0204,50,0.078,10,2,1.5,0.1,9,1.5,0.02,4,50,0.225,80,10,30817,30580,29167,H7,H18,I7,30188,728.4,2.6547,0.0718,plate_AL_9
0.099,0.0068,50,0.078,10,2,1.5,0.3,9,1.5,0.2,4,50,0.075,80,10,30398,24527,28567,H8,H19,I8,27830.7,2452.7,2.4222,0.2419,plate_AL_9
0.033,0.0204,50,0.26,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,30031,27270,27701,H9,H20,I9,28334,1212.8,2.4718,0.1196,plate_AL_9
0.033,0.068,50,0.13,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,31289,29363,32469,H10,H21,I10,31040.3,1280.2,2.7388,0.1263,plate_AL_9
0.165,0.0068,50,0.26,10,2,1.5,0.1,9,1.5,0.02,4,50,0.225,80,10,27396,26109,29576,H11,H22,I11,27693.7,1431,2.4087,0.1411,plate_AL_9
