Source Plate Barcode,Source Well,Destination Plate Barcode,Destination Well,Transfer Volume
Plate1,A5,destPlate100,C17,262.5
Plate1,A8,destPlate100,C17,62.5
Plate1,A9,destPlate100,C17,12.5
Plate1,A10,destPlate100,C17,12.5
Plate1,A11,destPlate100,C17,37.5
Plate1,A12,destPlate100,C17,12.5
Plate1,A13,destPlate100,C17,37.5
Plate1,A14,destPlate100,C17,112.5
Plate1,A15,destPlate100,C17,37.5
Plate1,A21,destPlate100,C17,117.5
Plate1,A3,destPlate100,C18,125.0
Plate1,A4,destPlate100,C18,125.0
Plate1,A5,destPlate100,C18,262.5
Plate1,A8,destPlate100,C18,62.5
Plate1,A9,destPlate100,C18,12.5
Plate1,A10,destPlate100,C18,12.5
Plate1,A11,destPlate100,C18,12.5
Plate1,A12,destPlate100,C18,62.5
Plate1,A13,destPlate100,C18,12.5
Plate1,A14,destPlate100,C18,112.5
Plate1,A15,destPlate100,C18,37.5
Plate1,A21,destPlate100,C18,117.5
Plate1,A3,destPlate100,C19,125.0
Plate1,A4,destPlate100,C19,125.0
Plate1,A5,destPlate100,C19,262.5
Plate1,A8,destPlate100,C19,62.5
Plate1,A9,destPlate100,C19,12.5
Plate1,A10,destPlate100,C19,12.5
Plate1,A11,destPlate100,C19,37.5
Plate1,A12,destPlate100,C19,12.5
Plate1,A13,destPlate100,C19,37.5
Plate1,A14,destPlate100,C19,112.5
Plate1,A15,destPlate100,C19,37.5
Plate1,A21,destPlate100,C19,117.5
Plate1,A3,destPlate100,C20,125.0
Plate1,A4,destPlate100,C20,125.0
Plate1,A5,destPlate100,C20,262.5
Plate1,A8,destPlate100,C20,62.5
Plate1,A9,destPlate100,C20,12.5
Plate1,A10,destPlate100,C20,12.5
Plate1,A11,destPlate100,C20,12.5
Plate1,A12,destPlate100,C20,62.5
Plate1,A13,destPlate100,C20,12.5
Plate1,A14,destPlate100,C20,112.5
Plate1,A15,destPlate100,C20,37.5
Plate1,A21,destPlate100,C20,117.5
Plate1,A3,destPlate100,C21,125.0
Plate1,A4,destPlate100,C21,125.0
Plate1,A5,destPlate100,C21,262.5
Plate1,A8,destPlate100,C21,62.5
Plate1,A9,destPlate100,C21,12.5
Plate1,A10,destPlate100,C21,12.5
Plate1,A11,destPlate100,C21,37.5
Plate1,A12,destPlate100,C21,12.5
Plate1,A13,destPlate100,C21,37.5
Plate1,A14,destPlate100,C21,112.5
Plate1,A15,destPlate100,C21,37.5
Plate1,A21,destPlate100,C21,117.5
Plate1,A3,destPlate100,C22,125.0
Plate1,A4,destPlate100,C22,125.0
Plate1,A5,destPlate100,C22,262.5
Plate1,A8,destPlate100,C22,12.5
Plate1,A9,destPlate100,C22,37.5
Plate1,A10,destPlate100,C22,62.5
Plate1,A11,destPlate100,C22,37.5
Plate1,A12,destPlate100,C22,12.5
Plate1,A13,destPlate100,C22,37.5
Plate1,A14,destPlate100,C22,67.5
Plate1,A15,destPlate100,C22,62.5
Plate1,A21,destPlate100,C22,112.5
Plate1,A3,destPlate100,C23,125.0
Plate1,A4,destPlate100,C23,125.0
Plate1,A5,destPlate100,C23,262.5
Plate1,A8,destPlate100,C23,12.5
Plate1,A9,destPlate100,C23,37.5
Plate1,A10,destPlate100,C23,62.5
Plate1,A11,destPlate100,C23,37.5
Plate1,A12,destPlate100,C23,12.5
Plate1,A13,destPlate100,C23,37.5
Plate1,A14,destPlate100,C23,67.5
Plate1,A15,destPlate100,C23,62.5
Plate1,A21,destPlate100,C23,112.5
Plate1,A3,destPlate100,D2,125.0
Plate1,A4,destPlate100,D2,125.0
Plate1,A5,destPlate100,D2,262.5
Plate1,A8,destPlate100,D2,12.5
Plate1,A9,destPlate100,D2,37.5
Plate1,A10,destPlate100,D2,62.5
Plate1,A11,destPlate100,D2,37.5
Plate1,A12,destPlate100,D2,12.5
Plate1,A13,destPlate100,D2,37.5
Plate1,A14,destPlate100,D2,67.5
Plate1,A15,destPlate100,D2,62.5
Plate1,A21,destPlate100,D2,112.5
Plate1,A3,destPlate100,D3,125.0
Plate1,A4,destPlate100,D3,125.0
Plate1,A5,destPlate100,D3,262.5
Plate1,A8,destPlate100,D3,62.5
Plate1,A9,destPlate100,D3,37.5
Plate1,A10,destPlate100,D3,62.5
Plate1,A11,destPlate100,D3,12.5
Plate1,A12,destPlate100,D3,12.5
Plate1,A13,destPlate100,D3,12.5
Plate1,A14,destPlate100,D3,112.5
Plate1,A15,destPlate100,D3,37.5
Plate1,A21,destPlate100,D3,92.5
Plate1,A3,destPlate100,D4,125.0
Plate1,A4,destPlate100,D4,125.0
Plate1,A5,destPlate100,D4,262.5
Plate1,A8,destPlate100,D4,62.5
Plate1,A9,destPlate100,D4,37.5
Plate1,A10,destPlate100,D4,62.5
Plate1,A11,destPlate100,D4,12.5
Plate1,A12,destPlate100,D4,12.5
Plate1,A13,destPlate100,D4,12.5
Plate1,A14,destPlate100,D4,112.5
Plate1,A15,destPlate100,D4,37.5
Plate1,A21,destPlate100,D4,92.5
Plate1,A3,destPlate100,D5,125.0
Plate1,A4,destPlate100,D5,125.0
Plate1,A5,destPlate100,D5,262.5
Plate1,A8,destPlate100,D5,62.5
Plate1,A9,destPlate100,D5,37.5
Plate1,A10,destPlate100,D5,62.5
Plate1,A11,destPlate100,D5,12.5
Plate1,A12,destPlate100,D5,12.5
Plate1,A13,destPlate100,D5,12.5
Plate1,A14,destPlate100,D5,112.5
Plate1,A15,destPlate100,D5,37.5
Plate1,A21,destPlate100,D5,92.5
Plate1,A3,destPlate100,D6,75.0
Plate1,A4,destPlate100,D6,125.0
Plate1,A5,destPlate100,D6,262.5
Plate1,A8,destPlate100,D6,37.5
Plate1,A9,destPlate100,D6,62.5
Plate1,A10,destPlate100,D6,37.5
Plate1,A11,destPlate100,D6,12.5
Plate1,A12,destPlate100,D6,62.5
Plate1,A13,destPlate100,D6,37.5
Plate1,A14,destPlate100,D6,112.5
Plate1,A15,destPlate100,D6,62.5
Plate1,A21,destPlate100,D6,67.5
Plate1,A3,destPlate100,D7,75.0
Plate1,A4,destPlate100,D7,125.0
Plate1,A5,destPlate100,D7,262.5
Plate1,A8,destPlate100,D7,37.5
Plate1,A9,destPlate100,D7,62.5
Plate1,A10,destPlate100,D7,37.5
Plate1,A11,destPlate100,D7,12.5
Plate1,A12,destPlate100,D7,62.5
Plate1,A13,destPlate100,D7,37.5
Plate1,A14,destPlate100,D7,112.5
Plate1,A15,destPlate100,D7,62.5
Plate1,A21,destPlate100,D7,67.5
Plate1,A3,destPlate100,D8,75.0
Plate1,A4,destPlate100,D8,125.0
Plate1,A5,destPlate100,D8,262.5
Plate1,A8,destPlate100,D8,37.5
Plate1,A9,destPlate100,D8,62.5
Plate1,A10,destPlate100,D8,37.5
Plate1,A11,destPlate100,D8,12.5
Plate1,A12,destPlate100,D8,62.5
Plate1,A13,destPlate100,D8,37.5
Plate1,A14,destPlate100,D8,112.5
Plate1,A15,destPlate100,D8,62.5
Plate1,A21,destPlate100,D8,67.5
Plate1,A3,destPlate100,D9,125.0
Plate1,A4,destPlate100,D9,125.0
Plate1,A5,destPlate100,D9,262.5
Plate1,A8,destPlate100,D9,12.5
Plate1,A9,destPlate100,D9,62.5
Plate1,A10,destPlate100,D9,62.5
Plate1,A11,destPlate100,D9,37.5
Plate1,A12,destPlate100,D9,37.5
Plate1,A13,destPlate100,D9,37.5
Plate1,A14,destPlate100,D9,67.5
Plate1,A15,destPlate100,D9,62.5
Plate1,A21,destPlate100,D9,62.5
Plate1,A3,destPlate100,D10,125.0
Plate1,A4,destPlate100,D10,125.0
Plate1,A5,destPlate100,D10,262.5
Plate1,A8,destPlate100,D10,12.5
Plate1,A9,destPlate100,D10,62.5
Plate1,A10,destPlate100,D10,37.5
Plate1,A11,destPlate100,D10,37.5
Plate1,A12,destPlate100,D10,62.5
Plate1,A13,destPlate100,D10,37.5
Plate1,A14,destPlate100,D10,67.5
Plate1,A15,destPlate100,D10,62.5
Plate1,A21,destPlate100,D10,62.5
Plate1,A3,destPlate100,D11,125.0
Plate1,A4,destPlate100,D11,125.0
Plate1,A5,destPlate100,D11,262.5
Plate1,A8,destPlate100,D11,62.5
Plate1,A9,destPlate100,D11,37.5
Plate1,A10,destPlate100,D11,62.5
Plate1,A11,destPlate100,D11,12.5
Plate1,A12,destPlate100,D11,62.5
Plate1,A13,destPlate100,D11,12.5
Plate1,A14,destPlate100,D11,67.5
Plate1,A15,destPlate100,D11,62.5
Plate1,A21,destPlate100,D11,62.5
Plate1,A3,destPlate100,D12,125.0
Plate1,A4,destPlate100,D12,125.0
Plate1,A5,destPlate100,D12,262.5
Plate1,A8,destPlate100,D12,12.5
Plate1,A9,destPlate100,D12,62.5
Plate1,A10,destPlate100,D12,62.5
Plate1,A11,destPlate100,D12,37.5
Plate1,A12,destPlate100,D12,37.5
Plate1,A13,destPlate100,D12,37.5
Plate1,A14,destPlate100,D12,67.5
Plate1,A15,destPlate100,D12,62.5
Plate1,A21,destPlate100,D12,62.5
Plate1,A3,destPlate100,D13,125.0
Plate1,A4,destPlate100,D13,125.0
Plate1,A5,destPlate100,D13,262.5
Plate1,A8,destPlate100,D13,12.5
Plate1,A9,destPlate100,D13,62.5
Plate1,A10,destPlate100,D13,37.5
Plate1,A11,destPlate100,D13,37.5
Plate1,A12,destPlate100,D13,62.5
Plate1,A13,destPlate100,D13,37.5
Plate1,A14,destPlate100,D13,67.5
Plate1,A15,destPlate100,D13,62.5
Plate1,A21,destPlate100,D13,62.5
Plate1,A3,destPlate100,D14,125.0
Plate1,A4,destPlate100,D14,125.0
Plate1,A5,destPlate100,D14,262.5
Plate1,A8,destPlate100,D14,62.5
Plate1,A9,destPlate100,D14,37.5
Plate1,A10,destPlate100,D14,62.5
Plate1,A11,destPlate100,D14,12.5
Plate1,A12,destPlate100,D14,62.5
Plate1,A13,destPlate100,D14,12.5
Plate1,A14,destPlate100,D14,67.5
Plate1,A15,destPlate100,D14,62.5
Plate1,A21,destPlate100,D14,62.5
Plate1,A3,destPlate100,D15,125.0
Plate1,A4,destPlate100,D15,125.0
Plate1,A5,destPlate100,D15,262.5
Plate1,A8,destPlate100,D15,12.5
Plate1,A9,destPlate100,D15,62.5
Plate1,A10,destPlate100,D15,62.5
Plate1,A11,destPlate100,D15,37.5
Plate1,A12,destPlate100,D15,37.5
Plate1,A13,destPlate100,D15,37.5
Plate1,A14,destPlate100,D15,67.5
Plate1,A15,destPlate100,D15,62.5
Plate1,A21,destPlate100,D15,62.5
Plate1,A3,destPlate100,D16,125.0
Plate1,A4,destPlate100,D16,125.0
Plate1,A5,destPlate100,D16,262.5
Plate1,A8,destPlate100,D16,12.5
Plate1,A9,destPlate100,D16,62.5
Plate1,A10,destPlate100,D16,37.5
Plate1,A11,destPlate100,D16,37.5
Plate1,A12,destPlate100,D16,62.5
Plate1,A13,destPlate100,D16,37.5
Plate1,A14,destPlate100,D16,67.5
Plate1,A15,destPlate100,D16,62.5
Plate1,A21,destPlate100,D16,62.5
Plate1,A3,destPlate100,D17,125.0
Plate1,A4,destPlate100,D17,125.0
Plate1,A5,destPlate100,D17,262.5
Plate1,A8,destPlate100,D17,62.5
Plate1,A9,destPlate100,D17,37.5
Plate1,A10,destPlate100,D17,62.5
Plate1,A11,destPlate100,D17,12.5
Plate1,A12,destPlate100,D17,62.5
Plate1,A13,destPlate100,D17,12.5
Plate1,A14,destPlate100,D17,67.5
Plate1,A15,destPlate100,D17,62.5
Plate1,A21,destPlate100,D17,62.5
Plate1,A3,destPlate100,D18,125.0
Plate1,A4,destPlate100,D18,125.0
Plate1,A5,destPlate100,D18,262.5
Plate1,A8,destPlate100,D18,62.5
Plate1,A9,destPlate100,D18,62.5
Plate1,A10,destPlate100,D18,12.5
Plate1,A11,destPlate100,D18,12.5
Plate1,A12,destPlate100,D18,37.5
Plate1,A13,destPlate100,D18,37.5
Plate1,A14,destPlate100,D18,112.5
Plate1,A15,destPlate100,D18,62.5
Plate1,A21,destPlate100,D18,42.5
Plate1,A3,destPlate100,D19,125.0
Plate1,A4,destPlate100,D19,125.0
Plate1,A5,destPlate100,D19,262.5
Plate1,A8,destPlate100,D19,12.5
Plate1,A9,destPlate100,D19,37.5
Plate1,A10,destPlate100,D19,62.5
Plate1,A11,destPlate100,D19,12.5
Plate1,A12,destPlate100,D19,62.5
Plate1,A13,destPlate100,D19,37.5
Plate1,A14,destPlate100,D19,112.5
Plate1,A15,destPlate100,D19,62.5
Plate1,A21,destPlate100,D19,42.5
Plate1,A3,destPlate100,D20,125.0
Plate1,A4,destPlate100,D20,125.0
Plate1,A5,destPlate100,D20,262.5
Plate1,A8,destPlate100,D20,62.5
Plate1,A9,destPlate100,D20,62.5
Plate1,A10,destPlate100,D20,12.5
Plate1,A11,destPlate100,D20,12.5
Plate1,A12,destPlate100,D20,37.5
Plate1,A13,destPlate100,D20,37.5
Plate1,A14,destPlate100,D20,112.5
Plate1,A15,destPlate100,D20,62.5
Plate1,A21,destPlate100,D20,42.5
Plate1,A3,destPlate100,D21,125.0
Plate1,A4,destPlate100,D21,125.0
Plate1,A5,destPlate100,D21,262.5
Plate1,A8,destPlate100,D21,12.5
Plate1,A9,destPlate100,D21,37.5
Plate1,A10,destPlate100,D21,62.5
Plate1,A11,destPlate100,D21,12.5
Plate1,A12,destPlate100,D21,62.5
Plate1,A13,destPlate100,D21,37.5
Plate1,A14,destPlate100,D21,112.5
Plate1,A15,destPlate100,D21,62.5
Plate1,A21,destPlate100,D21,42.5
Plate1,A3,destPlate100,D22,125.0
Plate1,A4,destPlate100,D22,125.0
Plate1,A5,destPlate100,D22,262.5
Plate1,A8,destPlate100,D22,62.5
Plate1,A9,destPlate100,D22,62.5
Plate1,A10,destPlate100,D22,12.5
Plate1,A11,destPlate100,D22,12.5
Plate1,A12,destPlate100,D22,37.5
Plate1,A13,destPlate100,D22,37.5
Plate1,A14,destPlate100,D22,112.5
Plate1,A15,destPlate100,D22,62.5
Plate1,A21,destPlate100,D22,42.5
Plate1,A3,destPlate100,D23,125.0
Plate1,A4,destPlate100,D23,125.0
Plate1,A5,destPlate100,D23,262.5
Plate1,A8,destPlate100,D23,12.5
Plate1,A9,destPlate100,D23,37.5
Plate1,A10,destPlate100,D23,62.5
Plate1,A11,destPlate100,D23,12.5
Plate1,A12,destPlate100,D23,62.5
Plate1,A13,destPlate100,D23,37.5
Plate1,A14,destPlate100,D23,112.5
Plate1,A15,destPlate100,D23,62.5
Plate1,A21,destPlate100,D23,42.5
Plate1,A3,destPlate100,E2,125.0
Plate1,A4,destPlate100,E2,125.0
Plate1,A5,destPlate100,E2,262.5
Plate1,A8,destPlate100,E2,37.5
Plate1,A9,destPlate100,E2,37.5
Plate1,A10,destPlate100,E2,37.5
Plate1,A11,destPlate100,E2,37.5
Plate1,A12,destPlate100,E2,62.5
Plate1,A13,destPlate100,E2,37.5
Plate1,A14,destPlate100,E2,112.5
Plate1,A15,destPlate100,E2,62.5
Plate1,A21,destPlate100,E2,17.5
Plate1,A3,destPlate100,E3,125.0
Plate1,A4,destPlate100,E3,125.0
Plate1,A5,destPlate100,E3,262.5
Plate1,A8,destPlate100,E3,37.5
Plate1,A9,destPlate100,E3,37.5
Plate1,A10,destPlate100,E3,37.5
Plate1,A11,destPlate100,E3,37.5
Plate1,A12,destPlate100,E3,62.5
Plate1,A13,destPlate100,E3,37.5
Plate1,A14,destPlate100,E3,112.5
Plate1,A15,destPlate100,E3,62.5
Plate1,A21,destPlate100,E3,17.5
Plate1,A3,destPlate100,E4,125.0
Plate1,A4,destPlate100,E4,125.0
Plate1,A5,destPlate100,E4,262.5
Plate1,A8,destPlate100,E4,37.5
Plate1,A9,destPlate100,E4,37.5
Plate1,A10,destPlate100,E4,37.5
Plate1,A11,destPlate100,E4,37.5
Plate1,A12,destPlate100,E4,62.5
Plate1,A13,destPlate100,E4,37.5
Plate1,A14,destPlate100,E4,112.5
Plate1,A15,destPlate100,E4,62.5
Plate1,A21,destPlate100,E4,17.5
Plate1,A3,destPlate100,E5,250.0
Plate1,A4,destPlate100,E5,250.0
Plate1,A5,destPlate100,E5,262.5
Plate1,A8,destPlate100,E5,37.5
Plate1,A9,destPlate100,E5,12.5
Plate1,A10,destPlate100,E5,12.5
Plate1,A11,destPlate100,E5,12.5
Plate1,A12,destPlate100,E5,12.5
Plate1,A13,destPlate100,E5,12.5
Plate1,A14,destPlate100,E5,67.5
Plate1,A15,destPlate100,E5,125.0
Plate1,A21,destPlate100,E5,900.0
Plate1,A3,destPlate100,E6,250.0
Plate1,A4,destPlate100,E6,250.0
Plate1,A5,destPlate100,E6,262.5
Plate1,A8,destPlate100,E6,37.5
Plate1,A9,destPlate100,E6,12.5
Plate1,A10,destPlate100,E6,12.5
Plate1,A11,destPlate100,E6,12.5
Plate1,A12,destPlate100,E6,12.5
Plate1,A13,destPlate100,E6,12.5
Plate1,A14,destPlate100,E6,67.5
Plate1,A15,destPlate100,E6,125.0
Plate1,A21,destPlate100,E6,900.0
Plate1,A3,destPlate100,E7,250.0
Plate1,A4,destPlate100,E7,250.0
Plate1,A5,destPlate100,E7,262.5
Plate1,A8,destPlate100,E7,37.5
Plate1,A9,destPlate100,E7,12.5
Plate1,A10,destPlate100,E7,12.5
Plate1,A11,destPlate100,E7,12.5
Plate1,A12,destPlate100,E7,12.5
Plate1,A13,destPlate100,E7,12.5
Plate1,A14,destPlate100,E7,67.5
Plate1,A15,destPlate100,E7,125.0
Plate1,A21,destPlate100,E7,900.0
Plate1,A3,destPlate100,E8,250.0
Plate1,A4,destPlate100,E8,250.0
Plate1,A5,destPlate100,E8,262.5
Plate1,A8,destPlate100,E8,12.5
Plate1,A9,destPlate100,E8,37.5
Plate1,A10,destPlate100,E8,62.5
Plate1,A11,destPlate100,E8,12.5
Plate1,A12,destPlate100,E8,37.5
Plate1,A13,destPlate100,E8,12.5
Plate1,A14,destPlate100,E8,67.5
Plate1,A15,destPlate100,E8,125.0
Plate1,A21,destPlate100,E8,825.0
Plate1,A3,destPlate100,E9,250.0
Plate1,A4,destPlate100,E9,250.0
Plate1,A5,destPlate100,E9,262.5
Plate1,A8,destPlate100,E9,37.5
Plate1,A9,destPlate100,E9,12.5
Plate1,A10,destPlate100,E9,37.5
Plate1,A11,destPlate100,E9,12.5
Plate1,A12,destPlate100,E9,62.5
Plate1,A13,destPlate100,E9,12.5
Plate1,A14,destPlate100,E9,67.5
Plate1,A15,destPlate100,E9,125.0
Plate1,A21,destPlate100,E9,825.0
Plate1,A3,destPlate100,E10,250.0
Plate1,A4,destPlate100,E10,250.0
Plate1,A5,destPlate100,E10,262.5
Plate1,A8,destPlate100,E10,12.5
Plate1,A9,destPlate100,E10,37.5
Plate1,A10,destPlate100,E10,62.5
Plate1,A11,destPlate100,E10,12.5
Plate1,A12,destPlate100,E10,37.5
Plate1,A13,destPlate100,E10,12.5
Plate1,A14,destPlate100,E10,67.5
Plate1,A15,destPlate100,E10,125.0
Plate1,A21,destPlate100,E10,825.0
Plate1,A3,destPlate100,E11,250.0
Plate1,A4,destPlate100,E11,250.0
Plate1,A5,destPlate100,E11,262.5
Plate1,A8,destPlate100,E11,37.5
Plate1,A9,destPlate100,E11,12.5
Plate1,A10,destPlate100,E11,37.5
Plate1,A11,destPlate100,E11,12.5
Plate1,A12,destPlate100,E11,62.5
Plate1,A13,destPlate100,E11,12.5
Plate1,A14,destPlate100,E11,67.5
Plate1,A15,destPlate100,E11,125.0
Plate1,A21,destPlate100,E11,825.0
Plate1,A3,destPlate100,E12,250.0
Plate1,A4,destPlate100,E12,250.0
Plate1,A5,destPlate100,E12,262.5
Plate1,A8,destPlate100,E12,12.5
Plate1,A9,destPlate100,E12,37.5
Plate1,A10,destPlate100,E12,62.5
Plate1,A11,destPlate100,E12,12.5
Plate1,A12,destPlate100,E12,37.5
Plate1,A13,destPlate100,E12,12.5
Plate1,A14,destPlate100,E12,67.5
Plate1,A15,destPlate100,E12,125.0
Plate1,A21,destPlate100,E12,825.0
Plate1,A3,destPlate100,E13,250.0
Plate1,A4,destPlate100,E13,250.0
Plate1,A5,destPlate100,E13,262.5
Plate1,A8,destPlate100,E13,37.5
Plate1,A9,destPlate100,E13,12.5
Plate1,A10,destPlate100,E13,37.5
Plate1,A11,destPlate100,E13,12.5
Plate1,A12,destPlate100,E13,62.5
Plate1,A13,destPlate100,E13,12.5
Plate1,A14,destPlate100,E13,67.5
Plate1,A15,destPlate100,E13,125.0
Plate1,A21,destPlate100,E13,825.0
Plate1,A3,destPlate100,E14,250.0
Plate1,A4,destPlate100,E14,250.0
Plate1,A5,destPlate100,E14,262.5
Plate1,A8,destPlate100,E14,12.5
Plate1,A9,destPlate100,E14,125.0
Plate1,A10,destPlate100,E14,12.5
Plate1,A11,destPlate100,E14,12.5
Plate1,A12,destPlate100,E14,12.5
Plate1,A13,destPlate100,E14,12.5
Plate1,A14,destPlate100,E14,67.5
Plate1,A15,destPlate100,E14,125.0
Plate1,A21,destPlate100,E14,812.5
Plate1,A3,destPlate100,E15,250.0
Plate1,A4,destPlate100,E15,250.0
Plate1,A5,destPlate100,E15,262.5
Plate1,A8,destPlate100,E15,12.5
Plate1,A9,destPlate100,E15,125.0
Plate1,A10,destPlate100,E15,12.5
Plate1,A11,destPlate100,E15,12.5
Plate1,A12,destPlate100,E15,12.5
Plate1,A13,destPlate100,E15,12.5
Plate1,A14,destPlate100,E15,67.5
Plate1,A15,destPlate100,E15,125.0
Plate1,A21,destPlate100,E15,812.5
Plate1,A3,destPlate100,E16,250.0
Plate1,A4,destPlate100,E16,250.0
Plate1,A5,destPlate100,E16,262.5
Plate1,A8,destPlate100,E16,12.5
Plate1,A9,destPlate100,E16,125.0
Plate1,A10,destPlate100,E16,12.5
Plate1,A11,destPlate100,E16,12.5
Plate1,A12,destPlate100,E16,12.5
Plate1,A13,destPlate100,E16,12.5
Plate1,A14,destPlate100,E16,67.5
Plate1,A15,destPlate100,E16,125.0
Plate1,A21,destPlate100,E16,812.5
Plate1,A3,destPlate100,E17,250.0
Plate1,A4,destPlate100,E17,250.0
Plate1,A5,destPlate100,E17,262.5
Plate1,A8,destPlate100,E17,12.5
Plate1,A9,destPlate100,E17,62.5
Plate1,A10,destPlate100,E17,12.5
Plate1,A11,destPlate100,E17,12.5
Plate1,A12,destPlate100,E17,62.5
Plate1,A13,destPlate100,E17,37.5
Plate1,A14,destPlate100,E17,67.5
Plate1,A15,destPlate100,E17,125.0
Plate1,A21,destPlate100,E17,800.0
Plate1,A3,destPlate100,E18,250.0
Plate1,A4,destPlate100,E18,250.0
Plate1,A5,destPlate100,E18,262.5
Plate1,A8,destPlate100,E18,37.5
Plate1,A9,destPlate100,E18,12.5
Plate1,A10,destPlate100,E18,62.5
Plate1,A11,destPlate100,E18,12.5
Plate1,A12,destPlate100,E18,37.5
Plate1,A13,destPlate100,E18,37.5
Plate1,A14,destPlate100,E18,67.5
Plate1,A15,destPlate100,E18,125.0
Plate1,A21,destPlate100,E18,800.0
Plate1,A3,destPlate100,E19,250.0
Plate1,A4,destPlate100,E19,250.0
Plate1,A5,destPlate100,E19,262.5
Plate1,A8,destPlate100,E19,62.5
Plate1,A9,destPlate100,E19,37.5
Plate1,A10,destPlate100,E19,62.5
Plate1,A11,destPlate100,E19,12.5
Plate1,A12,destPlate100,E19,12.5
Plate1,A13,destPlate100,E19,12.5
Plate1,A14,destPlate100,E19,67.5
Plate1,A15,destPlate100,E19,125.0
Plate1,A21,destPlate100,E19,800.0
Plate1,A3,destPlate100,E20,250.0
Plate1,A4,destPlate100,E20,250.0
Plate1,A5,destPlate100,E20,262.5
Plate1,A8,destPlate100,E20,12.5
Plate1,A9,destPlate100,E20,62.5
Plate1,A10,destPlate100,E20,12.5
Plate1,A11,destPlate100,E20,12.5
Plate1,A12,destPlate100,E20,62.5
Plate1,A13,destPlate100,E20,37.5
Plate1,A14,destPlate100,E20,67.5
Plate1,A15,destPlate100,E20,125.0
Plate1,A21,destPlate100,E20,800.0
Plate1,A3,destPlate100,E21,250.0
Plate1,A4,destPlate100,E21,250.0
Plate1,A5,destPlate100,E21,262.5
Plate1,A8,destPlate100,E21,37.5
Plate1,A9,destPlate100,E21,12.5
Plate1,A10,destPlate100,E21,62.5
Plate1,A11,destPlate100,E21,12.5
Plate1,A12,destPlate100,E21,37.5
Plate1,A13,destPlate100,E21,37.5
Plate1,A14,destPlate100,E21,67.5
Plate1,A15,destPlate100,E21,125.0
Plate1,A21,destPlate100,E21,800.0
Plate1,A3,destPlate100,E22,250.0
Plate1,A4,destPlate100,E22,250.0
Plate1,A5,destPlate100,E22,262.5
Plate1,A8,destPlate100,E22,62.5
Plate1,A9,destPlate100,E22,37.5
Plate1,A10,destPlate100,E22,62.5
Plate1,A11,destPlate100,E22,12.5
Plate1,A12,destPlate100,E22,12.5
Plate1,A13,destPlate100,E22,12.5
Plate1,A14,destPlate100,E22,67.5
Plate1,A15,destPlate100,E22,125.0
Plate1,A21,destPlate100,E22,800.0
Plate1,A3,destPlate100,E23,250.0
Plate1,A4,destPlate100,E23,250.0
Plate1,A5,destPlate100,E23,262.5
Plate1,A8,destPlate100,E23,12.5
Plate1,A9,destPlate100,E23,62.5
Plate1,A10,destPlate100,E23,12.5
Plate1,A11,destPlate100,E23,12.5
Plate1,A12,destPlate100,E23,62.5
Plate1,A13,destPlate100,E23,37.5
Plate1,A14,destPlate100,E23,67.5
Plate1,A15,destPlate100,E23,125.0
Plate1,A21,destPlate100,E23,800.0
Plate1,A3,destPlate100,F2,250.0
Plate1,A4,destPlate100,F2,250.0
Plate1,A5,destPlate100,F2,262.5
Plate1,A8,destPlate100,F2,37.5
Plate1,A9,destPlate100,F2,12.5
Plate1,A10,destPlate100,F2,62.5
Plate1,A11,destPlate100,F2,12.5
Plate1,A12,destPlate100,F2,37.5
Plate1,A13,destPlate100,F2,37.5
Plate1,A14,destPlate100,F2,67.5
Plate1,A15,destPlate100,F2,125.0
Plate1,A21,destPlate100,F2,800.0
Plate1,A3,destPlate100,F3,250.0
Plate1,A4,destPlate100,F3,250.0
Plate1,A5,destPlate100,F3,262.5
Plate1,A8,destPlate100,F3,62.5
Plate1,A9,destPlate100,F3,37.5
Plate1,A10,destPlate100,F3,62.5
Plate1,A11,destPlate100,F3,12.5
Plate1,A12,destPlate100,F3,12.5
Plate1,A13,destPlate100,F3,12.5
Plate1,A14,destPlate100,F3,67.5
Plate1,A15,destPlate100,F3,125.0
Plate1,A21,destPlate100,F3,800.0
Plate1,A3,destPlate100,F4,250.0
Plate1,A4,destPlate100,F4,200.0
Plate1,B4,destPlate100,F4,50.0
Plate1,A5,destPlate100,F4,262.5
Plate1,A8,destPlate100,F4,62.5
Plate1,A9,destPlate100,F4,37.5
Plate1,A10,destPlate100,F4,62.5
Plate1,A11,destPlate100,F4,12.5
Plate1,A12,destPlate100,F4,37.5
Plate1,A13,destPlate100,F4,12.5
Plate1,A14,destPlate100,F4,67.5
Plate1,A15,destPlate100,F4,125.0
Plate1,A21,destPlate100,F4,775.0
Plate1,A3,destPlate100,F5,250.0
Plate1,B4,destPlate100,F5,250.0
Plate1,A5,destPlate100,F5,262.5
Plate1,A8,destPlate100,F5,62.5
Plate1,A9,destPlate100,F5,37.5
Plate1,A10,destPlate100,F5,62.5
Plate1,A11,destPlate100,F5,12.5
Plate1,A12,destPlate100,F5,37.5
Plate1,A13,destPlate100,F5,12.5
Plate1,A14,destPlate100,F5,67.5
Plate1,A15,destPlate100,F5,125.0
Plate1,A21,destPlate100,F5,775.0
Plate1,A3,destPlate100,F6,250.0
Plate1,B4,destPlate100,F6,250.0
Plate1,A5,destPlate100,F6,262.5
Plate1,A8,destPlate100,F6,62.5
Plate1,A9,destPlate100,F6,37.5
